ID,Posted at,Screen name,Text
5.82925E+17,2015-03-31 15:18:50 +0000,OKearthquakes,"Magnitude 2.4 at 2015-03-31 06:53:40.216000 (CDT) 8.1 miles SE of Billings; 36.469,-97.319,z=6.2km"
5.82929E+17,2015-03-31 15:33:51 +0000,OKearthquakes,"Magnitude 2.7 at 2015-03-29 21:50:38.262999 (CDT) 4.3 miles E of Lucien; 36.271,-97.378,z=6.7km"
5.82929E+17,2015-03-31 15:33:51 +0000,OKearthquakes,"Magnitude 2.1 at 2015-03-31 06:40:17.314000 (CDT) 2.6 miles WNW of Belva; 36.508,-99.020,z=5.0km"
5.82933E+17,2015-03-31 15:48:46 +0000,OKearthquakes,"Magnitude 2.7 at 2015-03-29 23:26:19.559999 (CDT) 1.8 miles NNW of Belva; 36.523,-98.989,z=5.0km"
5.82936E+17,2015-03-31 16:03:47 +0000,OKearthquakes,"Magnitude 3.0 at 2015-03-31 09:46:54.996000 (CDT) 3.6 miles ENE of Covington; 36.326,-97.526,z=2.6km"
5.8294E+17,2015-03-31 16:18:50 +0000,OKearthquakes,"Magnitude 2.6 at 2015-03-30 00:53:26.173999 (CDT) 3.1 miles NNE of Red Rock; 36.502,-97.160,z=5.5km"
5.8294E+17,2015-03-31 16:18:50 +0000,OKearthquakes,"Magnitude 3.4 at 2015-03-31 10:21:07.610000 (CDT) 2.7 miles SW of Salt Fork; 36.603,-97.616,z=2.7km"
5.82944E+17,2015-03-31 16:33:49 +0000,OKearthquakes,"Magnitude 2.7 at 2015-03-30 17:00:49.113999 (CDT) 3.2 miles NNE of Red Rock; 36.502,-97.158,z=6.2km"
5.82948E+17,2015-03-31 16:48:53 +0000,OKearthquakes,"Magnitude 2.2 at 2015-03-31 10:54:42.097999 (CDT) 0.6 miles WNW of Medford; 36.809,-97.745,z=3.5km"
5.82951E+17,2015-03-31 17:03:45 +0000,OKearthquakes,"Magnitude 3.0 at 2015-03-31 11:23:07.011999 (CDT) 5.4 miles NNE of Clyde; 36.921,-97.793,z=2.6km"
5.82955E+17,2015-03-31 17:18:50 +0000,OKearthquakes,"Magnitude 2.5 at 2015-03-29 14:24:05.081999 (CDT) 4.2 miles NNE of Guthrie; 35.934,-97.393,z=4.8km"
5.82955E+17,2015-03-31 17:18:50 +0000,OKearthquakes,"Magnitude 2.5 at 2015-03-29 13:42:31.868999 (CDT) 2.1 miles NW of Belva; 36.522,-99.001,z=5.0km"
5.82967E+17,2015-03-31 18:03:50 +0000,OKearthquakes,"Magnitude 2.5 at 2015-03-29 14:53:03.924999 (CDT) 5.4 miles W of Meeker; 35.492,-96.999,z=6.5km"
5.83004E+17,2015-03-31 20:31:29 +0000,OKearthquakes,"Magnitude 2.4 at 2015-03-31 11:49:15.329000 (CDT) 7.5 miles W of Red Rock; 36.467,-97.314,z=6.4km"
5.83011E+17,2015-03-31 21:01:25 +0000,OKearthquakes,"Magnitude 2.3 at 2015-03-31 12:19:04.666000 (CDT) 3.5 miles ESE of Jones; 35.557,-97.226,z=6.1km"
5.83026E+17,2015-03-31 22:01:29 +0000,OKearthquakes,"Magnitude 2.5 at 2015-03-30 19:35:25.888999 (CDT) 7.9 miles SE of Billings; 36.467,-97.324,z=3.5km"
5.83026E+17,2015-03-31 22:01:30 +0000,OKearthquakes,"Magnitude 2.2 at 2015-03-31 12:57:28.246999 (CDT) 2.2 miles ENE of Pond Creek; 36.685,-97.767,z=7.1km"
5.83278E+17,2015-04-01 14:39:42 +0000,OKearthquakes,"Magnitude 2.6 at 2015-04-01 02:53:49.636000 (CDT) 9.8 miles S of Coyle; 35.816,-97.236,z=6.5km"
5.83278E+17,2015-04-01 14:39:43 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-01 05:38:23.393000 (CDT) 1.9 miles SW of Perry; 36.268,-97.309,z=5.5km"
5.83298E+17,2015-04-01 16:01:03 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-01 06:59:04.359000 (CDT) 3.6 miles N of Quinlan; 36.506,-99.044,z=5.0km"
5.83302E+17,2015-04-01 16:16:05 +0000,OKearthquakes,"Magnitude 2.0 at 2015-04-01 08:00:30.015999 (CDT) 3.3 miles N of Dacoma; 36.708,-98.570,z=1.0km"
5.83309E+17,2015-04-01 16:46:04 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-01 02:11:42.231000 (CDT) 4.2 miles E of Lucien; 36.268,-97.380,z=6.4km"
5.83313E+17,2015-04-01 17:01:07 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-01 01:47:43.884000 (CDT) 3.0 miles ESE of Perry; 36.271,-97.240,z=4.8km"
5.8334E+17,2015-04-01 18:46:03 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-01 08:59:20.798999 (CDT) 2.2 miles ENE of Seward; 35.813,-97.454,z=6.0km"
5.83343E+17,2015-04-01 19:01:04 +0000,OKearthquakes,"Magnitude 2.0 at 2015-04-01 10:12:04.100999 (CDT) 1.6 miles NE of Renfrow; 36.940,-97.634,z=5.5km"
5.83371E+17,2015-04-01 20:52:25 +0000,OKearthquakes,"Magnitude 3.2 at 2015-04-01 14:19:31.745000 (CDT) 4.1 miles SE of Marshall; 36.122,-97.565,z=5.5km"
5.83371E+17,2015-04-01 20:52:26 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-01 13:41:13.845000 (CDT) 3.7 miles NW of Mulhall; 36.111,-97.441,z=5.9km"
5.83627E+17,2015-04-02 13:48:15 +0000,OKearthquakes,"Magnitude 2.8 at 2015-04-01 18:46:25.975999 (CDT) 2.3 miles ENE of Seward; 35.811,-97.451,z=5.5km"
5.83631E+17,2015-04-02 14:03:15 +0000,OKearthquakes,"Magnitude 3.3 at 2015-04-01 22:05:17.763999 (CDT) 4.3 miles SE of Marshall; 36.119,-97.561,z=4.8km"
5.83631E+17,2015-04-02 14:03:15 +0000,OKearthquakes,"Magnitude 3.1 at 2015-04-01 19:46:14.263999 (CDT) 2.7 miles SSW of Salt Fork; 36.599,-97.605,z=5.8km"
5.83635E+17,2015-04-02 14:18:17 +0000,OKearthquakes,"Magnitude 3.5 at 2015-04-01 21:10:47.948000 (CDT) 4.5 miles S of Sand Creek; 36.775,-98.031,z=5.3km"
5.83635E+17,2015-04-02 14:18:17 +0000,OKearthquakes,"Magnitude 2.6 at 2015-03-31 21:07:03.817000 (CDT) 5.0 miles ESE of Orlando; 36.117,-97.297,z=5.1km"
5.83638E+17,2015-04-02 14:33:11 +0000,OKearthquakes,"Magnitude 3.4 at 2015-04-01 22:58:11.044000 (CDT) 4.2 miles SE of Marshall; 36.119,-97.564,z=5.4km"
5.83642E+17,2015-04-02 14:48:12 +0000,OKearthquakes,"Magnitude 2.5 at 2015-03-31 22:18:07.639999 (CDT) 1.4 miles NNE of Breckinridge; 36.456,-97.725,z=4.3km"
5.83646E+17,2015-04-02 15:03:15 +0000,OKearthquakes,"Magnitude 2.5 at 2015-03-31 23:28:32.450000 (CDT) 4.6 miles NE of Orlando; 36.202,-97.328,z=4.6km"
5.83646E+17,2015-04-02 15:03:15 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-01 22:44:00.978000 (CDT) 4.4 miles SE of Marshall; 36.117,-97.562,z=5.2km"
5.83653E+17,2015-04-02 15:33:14 +0000,OKearthquakes,"Magnitude 2.6 at 2015-04-01 22:18:40.561999 (CDT) 2.2 miles NE of Renfrow; 36.943,-97.623,z=1.5km"
5.83653E+17,2015-04-02 15:33:15 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-01 17:05:15.593000 (CDT) 4.1 miles WNW of Renfrow; 36.937,-97.729,z=5.0km"
5.83666E+17,2015-04-02 16:24:48 +0000,OKearthquakes,"Magnitude 3.1 at 2015-04-01 18:03:14.669999 (CDT) 2.9 miles SSW of Salt Fork; 36.597,-97.608,z=6.1km"
5.8367E+17,2015-04-02 16:39:53 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-02 08:08:53.088000 (CDT) 8.1 miles SE of Billings; 36.466,-97.322,z=7.5km"
5.83674E+17,2015-04-02 16:54:53 +0000,OKearthquakes,"Magnitude 2.0 at 2015-04-02 07:03:14.695000 (CDT) 4.0 miles SW of Perry; 36.241,-97.327,z=6.2km"
5.83678E+17,2015-04-02 17:09:55 +0000,OKearthquakes,"Magnitude 2.5 at 2015-03-31 16:56:07.716999 (CDT) 1.4 miles NW of Belva; 36.516,-98.989,z=5.0km"
5.83682E+17,2015-04-02 17:24:50 +0000,OKearthquakes,"Magnitude 2.3 at 2015-03-31 15:27:49.615999 (CDT) 4.5 miles NE of Sumner; 36.362,-97.060,z=5.0km"
5.83697E+17,2015-04-02 18:24:55 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-02 12:47:20.512000 (CDT) 5.6 miles SE of Luther; 35.604,-97.131,z=5.6km"
5.83697E+17,2015-04-02 18:24:56 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-02 05:09:46.835000 (CDT) 1.7 miles NW of Belva; 36.519,-98.993,z=5.0km"
5.837E+17,2015-04-02 18:39:53 +0000,OKearthquakes,"Magnitude 2.0 at 2015-04-02 12:21:40.115000 (CDT) 3.3 miles NNE of Red Rock; 36.501,-97.151,z=6.4km"
5.83704E+17,2015-04-02 18:54:50 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-02 02:09:04.001000 (CDT) 2.8 miles SW of Cherokee; 36.721,-98.385,z=5.0km"
5.83708E+17,2015-04-02 19:09:49 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-02 00:58:32.689000 (CDT) 5.5 miles SSE of Covington; 36.238,-97.540,z=5.8km"
5.83712E+17,2015-04-02 19:24:55 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-01 23:45:15.862000 (CDT) 3.4 miles SE of Stillwater; 36.075,-97.024,z=4.1km"
5.83712E+17,2015-04-02 19:24:55 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-01 23:34:23.710000 (CDT) 3.6 miles WNW of Lucien; 36.285,-97.518,z=5.6km"
5.83732E+17,2015-04-02 20:46:36 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-01 17:55:43.707999 (CDT) 4.0 miles ENE of Covington; 36.332,-97.521,z=6.7km"
5.83736E+17,2015-04-02 21:01:32 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-01 16:47:22.408999 (CDT) 9.9 miles S of Coyle; 35.814,-97.240,z=5.8km"
5.8374E+17,2015-04-02 21:16:33 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-01 16:11:46.314000 (CDT) 9.6 miles SE of Waynoka; 36.476,-98.770,z=10.1km"
5.83744E+17,2015-04-02 21:31:36 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-02 15:25:37.618999 (CDT) 4.0 miles S of Sand Creek; 36.783,-98.030,z=9.0km"
5.83747E+17,2015-04-02 21:46:34 +0000,OKearthquakes,"Magnitude 2.1 at 2015-03-31 21:26:12.327999 (CDT) 2.5 miles WNW of Belva; 36.512,-99.017,z=5.0km"
5.83751E+17,2015-04-02 22:01:37 +0000,OKearthquakes,"Magnitude 2.3 at 2015-03-31 19:18:21.419000 (CDT) 7.6 miles W of Red Rock; 36.469,-97.315,z=6.4km"
5.83988E+17,2015-04-03 13:44:36 +0000,OKearthquakes,"Magnitude 3.6 at 2015-04-02 21:16:49.612000 (CDT) 3.2 miles SSW of Goltry; 36.488,-98.164,z=5.6km"
5.83992E+17,2015-04-03 13:59:36 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-02 15:25:37.454999 (CDT) 4.4 miles S of Sand Creek; 36.778,-98.033,z=6.5km"
5.84E+17,2015-04-03 14:29:35 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-02 15:49:31.396999 (CDT) 6.0 miles ESE of Alva; 36.781,-98.563,z=6.1km"
5.84062E+17,2015-04-03 18:36:56 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-03 05:31:09.810000 (CDT) 3.5 miles WNW of Lucien; 36.284,-97.516,z=4.9km"
5.84066E+17,2015-04-03 18:51:53 +0000,OKearthquakes,"Magnitude 2.6 at 2015-04-02 16:00:13.997999 (CDT) 8.5 miles NNW of Perry; 36.409,-97.321,z=4.7km"
5.84073E+17,2015-04-03 19:21:58 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-03 06:43:31.330999 (CDT) 4.6 miles N of Hunter; 36.630,-97.665,z=10.0km"
5.84077E+17,2015-04-03 19:37:01 +0000,OKearthquakes,"Magnitude 2.0 at 2015-04-03 07:33:57.642000 (CDT) 3.5 miles NW of Mulhall; 36.106,-97.442,z=5.7km"
5.84102E+17,2015-04-03 21:14:18 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-03 09:59:55.301999 (CDT) 3.9 miles NW of Hunter; 36.610,-97.702,z=6.3km"
5.84113E+17,2015-04-03 21:59:18 +0000,OKearthquakes,"Magnitude 3.3 at 2015-04-03 15:54:00.857000 (CDT) 3.1 miles S of Goltry; 36.487,-98.152,z=6.9km"
5.84117E+17,2015-04-03 22:14:19 +0000,OKearthquakes,"Magnitude 3.4 at 2015-04-03 16:28:36.835999 (CDT) 6.2 miles NW of Salt Fork; 36.689,-97.679,z=6.0km"
5.8419E+17,2015-04-04 03:06:20 +0000,OKearthquakes,"Magnitude 3.3 at 2015-04-03 19:20:01.641000 (CDT) 1.6 miles NE of Renfrow; 36.940,-97.634,z=5.4km"
5.84194E+17,2015-04-04 03:21:17 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-03 19:03:52.640999 (CDT) 1.7 miles ENE of Renfrow; 36.934,-97.627,z=2.3km"
5.84198E+17,2015-04-04 03:36:17 +0000,OKearthquakes,"Magnitude 3.0 at 2015-04-03 19:48:01.885000 (CDT) 1.5 miles NE of Renfrow; 36.938,-97.634,z=4.7km"
5.84205E+17,2015-04-04 04:06:22 +0000,OKearthquakes,"Magnitude 3.8 at 2015-04-03 19:49:59.229999 (CDT) 4.3 miles SE of Marshall; 36.116,-97.564,z=5.3km"
5.84226E+17,2015-04-04 05:28:31 +0000,OKearthquakes,"Magnitude 3.2 at 2015-04-03 23:10:30.135999 (CDT) 3.9 miles N of Quinlan; 36.511,-99.052,z=9.8km"
5.84352E+17,2015-04-04 13:50:57 +0000,OKearthquakes,"Magnitude 4.2 at 2015-04-04 08:21:17.349000 (CDT) 3.9 miles SE of Marshall; 36.118,-97.572,z=5.0km"
5.8436E+17,2015-04-04 14:21:18 +0000,OKearthquakes,"Magnitude 3.6 at 2015-04-04 03:35:30.033000 (CDT) 3.6 miles ENE of Covington; 36.331,-97.528,z=6.1km"
5.84379E+17,2015-04-04 15:36:25 +0000,OKearthquakes,"Magnitude 3.0 at 2015-04-04 04:11:54.298999 (CDT) 3.6 miles ENE of Covington; 36.328,-97.527,z=6.8km"
5.848E+17,2015-04-05 19:29:42 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-05 14:08:38.311999 (CDT) 5.1 miles NNE of Stillwater; 36.187,-97.031,z=5.5km"
5.8508E+17,2015-04-06 14:00:25 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-05 18:51:04.580000 (CDT) 8.6 miles E of Driftwood; 36.891,-98.205,z=5.0km"
5.85083E+17,2015-04-06 14:14:55 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-05 18:46:33.810000 (CDT) 3.1 miles SE of Arcadia; 35.635,-97.278,z=5.0km"
5.85087E+17,2015-04-06 14:30:33 +0000,OKearthquakes,"Magnitude 3.2 at 2015-04-06 04:01:41.936000 (CDT) 3.9 miles N of Quinlan; 36.511,-99.045,z=8.8km"
5.85091E+17,2015-04-06 14:45:21 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-05 16:45:21.870999 (CDT) 4.4 miles NW of Hunter; 36.615,-97.707,z=5.2km"
5.85091E+17,2015-04-06 14:45:22 +0000,OKearthquakes,"Magnitude 3.2 at 2015-04-05 05:22:21.861999 (CDT) 8.0 miles SE of Billings; 36.467,-97.322,z=7.3km"
5.85091E+17,2015-04-06 14:45:22 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-05 18:50:12.282000 (CDT) 9.2 miles E of Driftwood; 36.886,-98.194,z=4.9km"
5.85098E+17,2015-04-06 15:15:26 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-05 17:54:11.775000 (CDT) 4.7 miles N of Spencer; 35.591,-97.384,z=6.7km"
5.85098E+17,2015-04-06 15:15:27 +0000,OKearthquakes,"Magnitude 2.6 at 2015-04-05 16:43:03.634999 (CDT) 3.9 miles NW of Orlando; 36.189,-97.429,z=4.5km"
5.85102E+17,2015-04-06 15:30:27 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-06 09:35:39.744999 (CDT) 1.0 miles SSE of Marshall; 36.140,-97.622,z=3.9km"
5.85106E+17,2015-04-06 15:45:13 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-06 09:23:11.678000 (CDT) 3.4 miles NE of Hillsdale; 36.606,-97.961,z=6.6km"
5.85106E+17,2015-04-06 15:45:13 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-05 12:46:51.143999 (CDT) 3.3 miles NNE of Nash; 36.710,-98.029,z=6.6km"
5.8511E+17,2015-04-06 16:00:21 +0000,OKearthquakes,"Magnitude 4.1 at 2015-04-06 10:30:23.690000 (CDT) 3.8 miles W of Salt Fork; 36.634,-97.657,z=5.2km"
5.85114E+17,2015-04-06 16:15:26 +0000,OKearthquakes,"Magnitude 3.1 at 2015-04-06 10:37:00.902000 (CDT) 3.4 miles W of Salt Fork; 36.633,-97.650,z=6.4km"
5.85114E+17,2015-04-06 16:15:27 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-05 12:30:38.134000 (CDT) 3.1 miles NNE of Nash; 36.706,-98.027,z=5.9km"
5.85117E+17,2015-04-06 16:30:15 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-06 06:02:14.887000 (CDT) 6.2 miles W of Aline; 36.515,-98.560,z=5.0km"
5.85121E+17,2015-04-06 16:45:22 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-05 10:43:25.283999 (CDT) 1.5 miles NE of Renfrow; 36.939,-97.634,z=5.0km"
5.85136E+17,2015-04-06 17:44:41 +0000,OKearthquakes,"Magnitude 2.0 at 2015-04-05 01:18:14.080000 (CDT) 3.4 miles NE of North Enid; 36.474,-97.832,z=5.0km"
5.85147E+17,2015-04-06 18:29:32 +0000,OKearthquakes,"Magnitude 2.8 at 2015-04-06 11:29:04.094999 (CDT) 3.4 miles ESE of Goltry; 36.522,-98.093,z=6.0km"
5.85151E+17,2015-04-06 18:44:35 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-06 12:23:19.882999 (CDT) 3.0 miles W of Salt Fork; 36.637,-97.643,z=6.7km"
5.85151E+17,2015-04-06 18:44:35 +0000,OKearthquakes,"Magnitude 2.8 at 2015-04-06 12:33:14.153000 (CDT) 3.5 miles SSE of Goltry; 36.484,-98.134,z=6.1km"
5.85155E+17,2015-04-06 18:59:43 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-06 12:36:16.211999 (CDT) 7.5 miles N of Perry; 36.398,-97.299,z=5.0km"
5.85155E+17,2015-04-06 18:59:44 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-05 01:13:36.426999 (CDT) 0.4 miles NW of Belva; 36.502,-98.982,z=5.0km"
5.85155E+17,2015-04-06 18:59:44 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-05 00:35:25.596000 (CDT) 6.8 miles WNW of Red Rock; 36.504,-97.287,z=6.0km"
5.85159E+17,2015-04-06 19:14:36 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-06 12:46:01.703000 (CDT) 3.0 miles ESE of Goltry; 36.521,-98.101,z=6.1km"
5.85159E+17,2015-04-06 19:14:37 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-06 12:50:45.960999 (CDT) 7.7 miles S of Fairvalley; 36.625,-99.008,z=6.0km"
5.85162E+17,2015-04-06 19:29:41 +0000,OKearthquakes,"Magnitude 2.9 at 2015-04-06 13:55:37.645000 (CDT) 5.2 miles NW of Sand Creek; 36.902,-98.076,z=6.4km"
5.85166E+17,2015-04-06 19:44:46 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-06 05:13:13.487999 (CDT) 3.7 miles NW of Orlando; 36.187,-97.426,z=5.0km"
5.85166E+17,2015-04-06 19:44:46 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-05 00:10:47.136000 (CDT) 3.4 miles W of Lucien; 36.281,-97.515,z=4.8km"
5.8517E+17,2015-04-06 19:59:39 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-06 04:56:16.272999 (CDT) 4.9 miles NW of Red Rock; 36.514,-97.235,z=7.2km"
5.85174E+17,2015-04-06 20:14:40 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-06 03:27:06.142999 (CDT) 4.6 miles NE of Orlando; 36.205,-97.335,z=5.7km"
5.85178E+17,2015-04-06 20:29:38 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-06 02:09:44.771000 (CDT) 4.2 miles SW of Marland; 36.525,-97.213,z=8.7km"
5.85178E+17,2015-04-06 20:29:38 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-06 02:52:35.246000 (CDT) 6.4 miles NW of Perkins; 36.029,-97.125,z=5.3km"
5.85178E+17,2015-04-06 20:29:39 +0000,OKearthquakes,"Magnitude 3.1 at 2015-04-04 23:49:13.518000 (CDT) 3.6 miles NE of Red Rock; 36.504,-97.145,z=6.9km"
5.852E+17,2015-04-06 21:59:26 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-06 01:35:22.468000 (CDT) 4.8 miles NNW of Stroud; 35.810,-96.700,z=4.4km"
5.85438E+17,2015-04-07 13:44:50 +0000,OKearthquakes,"Magnitude 3.1 at 2015-04-06 22:52:17.146999 (CDT) 3.2 miles SE of Enid; 36.370,-97.831,z=5.7km"
5.85446E+17,2015-04-07 14:14:41 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-06 21:33:12.172000 (CDT) 2.4 miles NNE of Guthrie; 35.912,-97.412,z=5.8km"
5.85446E+17,2015-04-07 14:14:42 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-07 05:55:24.282000 (CDT) 1.4 miles NW of Belva; 36.514,-98.992,z=5.0km"
5.85449E+17,2015-04-07 14:29:40 +0000,OKearthquakes,"Magnitude 2.1 at 2015-04-07 04:36:19.158999 (CDT) 6.0 miles NW of Lamont; 36.749,-97.637,z=8.1km"
5.85453E+17,2015-04-07 14:44:45 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-07 02:44:11.884999 (CDT) 3.3 miles NNE of Quinlan; 36.500,-99.032,z=8.2km"
5.85453E+17,2015-04-07 14:44:45 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-07 09:06:52.381999 (CDT) 9.4 miles N of Jet; 36.802,-98.183,z=5.8km"
5.85457E+17,2015-04-07 14:59:35 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-07 02:03:49.131999 (CDT) 6.0 miles NNE of Guthrie; 35.963,-97.397,z=5.3km"
5.85483E+17,2015-04-07 16:44:46 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-06 18:01:22.725999 (CDT) 5.8 miles NNE of Guthrie; 35.962,-97.406,z=6.3km"
5.85483E+17,2015-04-07 16:44:46 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-06 18:02:54.792000 (CDT) 3.0 miles NNE of Sumner; 36.362,-97.111,z=3.8km"
5.8551E+17,2015-04-07 18:29:35 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-06 17:02:42.901000 (CDT) 3.0 miles SW of Salt Fork; 36.600,-97.622,z=5.9km"
5.85514E+17,2015-04-07 18:44:41 +0000,OKearthquakes,"Magnitude 2.3 at 2015-04-06 16:01:49.911000 (CDT) 1.7 miles NW of Belva; 36.516,-98.998,z=5.0km"
5.85517E+17,2015-04-07 18:59:39 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-05 22:31:43.613999 (CDT) 3.6 miles W of Lucien; 36.278,-97.520,z=6.6km"
5.85521E+17,2015-04-07 19:14:42 +0000,OKearthquakes,"Magnitude 2.4 at 2015-04-05 21:10:45.399000 (CDT) 2.8 miles NE of Sumner; 36.346,-97.084,z=3.3km"
5.85525E+17,2015-04-07 19:29:30 +0000,OKearthquakes,"Magnitude 3.7 at 2015-04-07 12:25:12.093999 (CDT) 3.8 miles ENE of Covington; 36.331,-97.525,z=6.9km"
5.85532E+17,2015-04-07 19:59:33 +0000,OKearthquakes,"Magnitude 2.9 at 2015-04-07 11:47:28.375000 (CDT) 3.5 miles N of Quinlan; 36.504,-99.037,z=7.8km"
5.85536E+17,2015-04-07 20:14:34 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-07 11:42:26.309000 (CDT) 6.4 miles NNW of Clyde; 36.937,-97.845,z=5.3km"
5.8554E+17,2015-04-07 20:29:30 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-07 13:25:54.017000 (CDT) 3.2 miles NNE of Nash; 36.709,-98.029,z=6.7km"
5.85559E+17,2015-04-07 21:44:40 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-07 15:11:18.163000 (CDT) 3.3 miles ENE of Seward; 35.821,-97.438,z=5.0km"
5.85563E+17,2015-04-07 21:59:49 +0000,OKearthquakes,"Magnitude 2.2 at 2015-04-07 15:20:28.818999 (CDT) 3.8 miles NNW of Sumner; 36.373,-97.139,z=6.7km"
5.85563E+17,2015-04-07 21:59:49 +0000,OKearthquakes,"Magnitude 3.3 at 2015-04-07 16:21:24.201000 (CDT) 9.0 miles E of Driftwood; 36.890,-98.197,z=4.7km"
5.85631E+17,2015-04-08 02:30:13 +0000,OKearthquakes,"Magnitude 3.0 at 2015-04-07 20:42:11.913999 (CDT) 3.5 miles W of Lucien; 36.283,-97.517,z=2.7km"
5.85638E+17,2015-04-08 03:00:12 +0000,OKearthquakes,"Magnitude 3.2 at 2015-04-07 20:47:51.840000 (CDT) 5.2 miles NNE of Stillwater; 36.187,-97.030,z=4.7km"
5.85801E+17,2015-04-08 13:45:06 +0000,OKearthquakes,"Magnitude 2.6 at 2015-04-08 06:58:38.628000 (CDT) 2.3 miles NNE of Yale; 36.145,-96.685,z=3.8km"
5.85808E+17,2015-04-08 14:15:14 +0000,OKearthquakes,"Magnitude 2.5 at 2015-04-08 05:29:51.715000 (CDT) 12.0 miles ESE of Marland; 36.500,-96.950,z=4.8km"
5.85816E+17,2015-04-08 14:45:10 +0000,OKearthquakes,"Magnitude 2.7 at 2015-04-08 09:01:18.457999 (CDT) 4.1 miles S of Guthrie; 35.821,-97.414,z=4.7km"
5.85819E+17,2015-04-08 15:00:22 +0000,OKearthquakes,"Magnitude 3.0 at 2015-04-07 22:15:48.103000 (CDT) 2.0 miles SE of Perry; 36.266,-97.267,z=4.9km"
5.85827E+17,2015-04-08 15:30:09 +0000,OKearthquakes,"Magnitude 2.6 at 2015-04-07 20:01:33.587000 (CDT) 2.2 miles NE of Renfrow; 36.944,-97.625,z=6.9km"
5.85835E+17,2015-04-08 16:00:23 +0000,OKearthquakes,"Magnitude 3.0 at 2015-04-07 17:10:14.237999 (CDT) 3.4 miles NNE of Red Rock; 36.502,-97.151,z=6.8km"
5.85838E+17,2015-04-08 16:15:13 +0000,OKearthquakes,"Magnitude 2.8 at 2015-04-07 22:32:09.226000 (CDT) 3.5 miles W of Lucien; 36.281,-97.517,z=6.1km"
5.85869E+17,2015-04-08 18:15:46 +0000,OKearthquakes,"Magnitude 2.8 at 2015-04-08 12:37:17.350999 (CDT) 4.3 miles N of Hunter; 36.626,-97.673,z=6.1km"
